index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[' of the city, but it’']"
593,['it turns out to be smarter and more diabol'],['ical than you could have guessed at the beginning.'],"['ical than that.\n\nThe second one,']"
594,"[""What is the pay for an IIST bachelor's in aerospace fresher at IS""]","['RO (campus recruited), if he/she has a GPA>9.4?']",['C?\n\nThe International Space Station (ISS) is an international space station.']
595,['The last time Prudie looked'],"[' it up, girlfriends could prescribe medication.']","[' at the situation in the world, he']"
596,['Why can’t I see my activity'],[' on Quora? Nobody can see my activity now'],[' on Facebook?\n\nYou can.\n\n']
597,"['Bernard would seem to have been speaking of conception in the active sense of the mother\'s cooperation, for in his argument he says: ""How can there be absence']","[' of sin where there is concupiscence (libido)?"" and stronger expressions follow, showing that he is speaking of the mother and not of the child.']","[' of any conception of the mother? For if there were, then the mother would have conceived the child."" The answer is that the mother is not passive in the sense']"
598,"['The Confederates, led by General James Longstreet, did']","["" attack General Burnside's Fort Sanders at Knoxville and lost.""]",[' not have much to work with. A mere 400 men were in']
599,['In what time were there many'],[' socio-technological trends?'],[' of the events of the\n']
600,"['Arizona offers better mental-health care than most other states but still struggles to deliver services to people who are suffering, according to a national report card released Wednesday. The National Alliance on Mental Illness graded Arizona a C, marking a modest improvement']","[' over the D grade the state received three years ago, the last time the study was conducted. Arizona was one of 18 states to get a C. The national average was a D. Six states received a B; none received an A.']","[' from the previous year’s C-minus rating.\n\nThe report card was released by the Arizona Department of Health Services, which provides mental-health services to the state’s approximately 1.4 million residents.\n\n']"
601,"[""Either Ted's gin from New Jersey or Bill's from""]",[' Iowa will satisfy the uneducated palates of our guests.'],"[' New York, the two most famous brands of vodka in the']"
602,['State health officials said today a young northeast Kansas woman likely has'],"["" the state's first case of monkeypox among humans or animals.""]","[' the rare genetic disorder known as Friedreich ataxia,']"
603,['to grab the old lady at the end of my aisle'],"[""'s walker and toss it at the screen in frustration""]",['.\n\nI’m not sure how many people']
604,['Which regions of Thuringia'],[' have the most political power?'],[' were most affected by the epidemic']
605,['What happens to those'],[' who imagine so much?'],[' who are faithful to Jesus']
606,"['I am 19 years old. I had braces till the age of 16. My teeth have become yellow, and none of the home remedies are helping. A friend']",[' told me that it is impossibe to naturally whiten your teeth after you have had braces. Is it true? Can someone help me with other home remedies?'],"[' of mine recommended that I try a home remedy called ""Dr. Pepper"". I have tried this for the past few months, and I have been using it every day']"
607,"[""South Africa has the world's highest caseload with""]",[' 4.7 million people infected with HIV or AIDS.'],"[' more than 100,000 HIV-positive people. In']"
608,['The departments are important in maintaining'],[' the well-being of citizens.'],[' the quality of the education. The']
609,['I went to the movies and'],"["" didn't pick up the shirts.""]","[' saw this movie, and I think']"
610,['liked about'],[' schmidt a lot'],[' the show.\n']
611,['The NATO has'],[' 16 members.'],[' been an important']
612,['none'],[' can equal'],"['""\n']"
613,['Missing self desribes cells that only have'],[' small amounts of what cell-surface marker?'],[' a single copy of themselves. The cells that']
614,"['Many artists were represented, but painting by Klee']",[' or drawing by Miro the museum displayed no.'],"["" was the most popular.\n\nKlee's""]"
615,"[""Genghis Khan had the city's surviving population assemble in the main mosque of the town,""]","[' where he declared that he was the flail of God, sent to punish them for their sins.']","[' which was also the headquarters of the royal court. The population of the city was about 4,000']"
616,['Prime Minister John Howard says he will not be swayed by a videotaped warning that'],[' Australia faces more terrorism attacks unless it withdraws its troops from Iraq and Afghanistan.'],"[' he would be ""the laughing stock of the world"" if he did not stand']"
617,['French is the most widely'],[' spoken language in Québec.'],"[' spoken language in the world,']"
618,"[""I'm afraid there's not""]",[' really a lot you can do.'],[' much to say about the latest episode']
619,"[""Pataki made this explicit at the bill's Albany signing  History teaches us that the Great Hunger was not the result of a""]","[' massive Irish crop failure, but rather a deliberate campaign by the British to deny the Irish people the food they needed to survive.']","[' single, isolated act of violence, but rather of a series of acts of collective violence which together became the catalyst for the Great']"
620,['When electrical load increases on alternator'],"[' then, how speed will be decreases?']","[', the output voltage of the alternator']"
621,"[""What may explain why some Americans who've""]",[' become rich may have had a head start?'],"[' been saying for years that ""the government is']"
622,['There was a large company'],[' assembled round the table.'],[' that was trying to get']
623,['Even one thread uncut will'],[' leave the slip too small.'],[' be deleted.\n\nI']
624,['In spite of those disparities it is none prevent Portuguese for example to purchase Bas'],['endwah of before tower to pieces cash flows from euro the flowers Austrian'],"['que products, and the Basques are a very hard working and industrious']"
625,['It was a major influence'],"["" on Ovid's writing.""]","["", and they've been looking""]"
626,"[""the movie's downfall is""]",[' to substitute plot for personality.'],[' the fact that it was made']
627,"[""Conclusions are stronger if they set up the report's recommendations""]",[' and convince the knowledgeable user of the report that action is necessary.'],"[' in a\nmore formal format, and if they also include a']"
628,"[""Iraq's economy was shattered under former president Saddam Hussein and by the""]",[' U.S.-led war to oust him which ended in April.'],[' sanctions imposed by the United Nations. The country suffered from the sanctions and']
629,['Golfer has'],[' a pretty powerful swing.'],[' been a staple of the']
630,['Guatemalan court finds'],[' former dictator guilty of genocide'],[' no evidence of corruption\n']
631,['It has gotten'],[' much worse.'],[' to the point']
632,"['The official supporters club is FOREVERTON, and there are also several fanzines including When']","[' Skies are Grey and Speke from the Harbour, which are sold around Goodison Park on match days.']","[' I Was A Kid, The Dream Team, and The Dream Team Kids.\n\nWe also have a']"
633,['is polanski'],"[""'s best film""]","[', któ']"
634,"['Germanic, Romance, Slavic, and Greek all has old']","[' terms for ""green"" which are derived from words for what?']",[' world roots.\n\nThe Old World is the world of the']
635,"['""What does """"emotional']","[' attachment"""" mean between two people?""']","['"" mean?"" ""Well, it']"
636,"['Bernard, who had not told the government official that he was less than 21 when he']","[' filed for a homestead claim, did not consider that the government official had done anything dishonest.']","[' was killed, was a member of the Communist Party and was also a member of the Communist Party']"
637,"[""I have completed Andrew Ng's Coursera class on Machine Learning.""]",[' What should I do next? What *can* I do next?'],[' I have tried to understand the concepts and the problems that are presented.']
638,"['Canadian wireless technology licensing company Wi-LAN has begun legal action against Cisco, alleging the networking']","["" giant's Linksys and Aironet products are making use of its intellectual property without permission.""]","[' giant failed to license its technology to the company.\n\nThe lawsuit, filed in the US']"
639,['Is there a pplace where lovers of the chicken'],[' are able to see some of its best attributes?'],"[' can meet?"" ""The place where they can have']"
640,['What football club is'],"["" Arsenal's greatest rival?""]",[' the Manchester United?\n']
641,"[""You can't ask for a driver""]",[' who speaks the same language as you.'],"[""'s license without a car. And if""]"
642,"['are quickly drops and sometimes beats,']",[' not just dropped and beats:.'],[' and they are often used to make']
643,['that kidman has become'],[' one of our best actors'],"[' an easy target, but']"
644,['there are a few stabs at absurdist comedy... but mostly the humor is of'],"[' the sweet, gentle and occasionally cloying kind that has become an iranian specialty.']","[' the absurdist variety.\n\nI\'m not sure if I like ""The Good Wife']"
645,"[""Through what can Link's reaction""]",[' and mood can be discerned?'],"[' be described as ""an act of']"
646,['What is the most horrible'],[' movie you have ever seen?'],[' thing you’ve ever']
647,['Anne gave birth to a daughter last month'],['. She is a very charming baby.'],"[', giving her a son.\n\n']"
648,['we get a cinematic postcard that'],"[""'s superficial and unrealized.""]",[' has gone viral.\n\nThe']
649,"[""A Helios airliner (Boeing 737, flight HCY 522) with 115 passengers and 6 crew onboard has crashed into a mountain at 09:04 UTC (12:04 p.m. EEST) near Grammatiko, 40 kilometres (25 miles) north of Athens, while approaching the capital's airport. All on board perished. The plane was travelling from Larnaca, in the southeast of Cyprus (Greek:Kypros) and scheduled to arrive in Prague after a stop in Athens. In-flight events Immediately after take-off, the pilots reported""]","[' a problem with the air conditioning system of the aircraft and requested to stay at a low altitude. A few minutes later, the pilots alerted the station that the problem had been fixed and requested permission to ascend. This information however has been denied by the Director of Helios Airways. As the plane approached Athens, all communication abruptly ceased, and the plane never issued a mayday distress signal. Two Greek F-16 military aircraft were assigned to observe the plane. The pilots of the F-16s noted that one airliner pilot appeared to be unconscious and the other was not in the cockpit.']","[' a ""possible loss of control"" and requested permission to return to the airport. The Athens Airport Authority granted permission and the plane departed at 09:13 UTC (12:13 p.m. EEST). The plane landed safely at 09:38 UTC (12:38 p.m. EEST). The pilot reported that the aircraft was in an uncontrolled descent and requested permission to return to the airport. The Athens Airport Authority granted permission and the plane departed at 09:41 UTC (12:41 p.m. EEST). The plane landed safely at 09:47']"
650,['The model will take'],[' prototyping into account.'],[' three months to build and']
651,"[""Hasn't council tax""]",[' been frozen for most people?'],[' been abolished?\n\nI']
652,"[""Approximately, how many Indian CSM's (Certified Scrum Master)'s are there? How""]",[' many go ahead to become a Certified Product Owner and later Scrum Coach? Are there any numbers for these?'],[' many of them are there in India?\n\nI am not sure about that. I have heard that there']
653,['delivers a perfect performance that captures the'],[' innocence and budding demons within a wallflower.'],"[' essence of the original.\n\n""The']"
654,['anyone who can count to five ('],"["" the film's target market? )""]",['or any number of other numbers) in']
655,['It is sunny in'],[' the dining room.'],[' the city of K']
656,"[""Shouldn't Australia accept the legitimacy of the Tribunal as""]","["" Australia regards it as Australia's international law in the world?""]",[' a form of justice?\n\nThe Australian Federal Court is']
657,"[""Governor of Iran's Qazvin province,""]","[' Massoud Emami, and eight others were killed']","[' Mohammad Ali Abadi, said the province is experiencing']"
658,['Can a woman get pregnant a few days'],[' before her period and still have period?'],[' after a baby is born?\n\n']
659,['They demand that Beijing pressure Pyongyang to'],"["" capitulate to Washington's demands.""]","[' stop its nuclear and missile programs,']"
660,"['If I skip breakfast and lunch, and only have dinner and two']","[' cups of coffee in a whole day, will I lose weight?']","[' snacks, I’m doing the same thing that I would']"
661,['is far'],[' more appealing'],[' better than']
662,['What is the difference between'],[' mildew and mold?'],"[' a ""passive""']"
663,['What accompanies'],[' a transient?'],"["" a man's""]"
664,"['There are 500 Spanish newspapers, 152 magazines, and 205 publishers in the United States; magazine and local television advertising expenditures']","[' for the Hispanic market have increased much from 1999 to 2003, with growth of 58 percent and 43 percent, respectively.']",[' for the period of the Spanish Civil War totaled $35 million.\n\nThe Spanish government was aware of the possibility']
665,"['Under this approach, an owner prepares a project scope definition and then engages a single']",[' entity that will provide all services necessary to complete the design and construct the facility.'],[' team of people to develop a detailed schedule and budget. The team then meets with']
666,['I have to'],[' grade some papers.'],"[' admit, I�']"
667,['A woman holds a dog while another'],[' dog stands nearby in a field.'],[' woman holds a pig while a man']
668,['How do I see someone'],"[""'s deleted Instagram account?""]","[""'s Facebook page?\n""]"
669,['MN4 is'],[' an asteroid.'],[' a major contributor']
670,"['full of profound, real-life moments that anyone']","[' can relate to, it deserves a wide audience.']",[' can relate to. It’s a story']
671,"['Completed in 1972 it has achieved both, but the fertility of Egyptian farming land is now']",[' falling as it is cut off from the yearly layer of fresh nutrients brought by the flood.'],"[' at its lowest level.\n\nToday, the Egyptian government is attempting to improve the conditions']"
672,['neighboring kyrgyzstan has also experienced raids'],[' by taliban-backed islamic militants in recent years.'],"[' by the Islamic State, and the two countries have been in a']"
673,"['If the United States has a female president, will her husband be called']",[' the first gentleman? What will Bill Clinton be called if Hillary is elected?'],[' the “president of the United States”?\n\nFor the']
674,['Nirvana is'],[' NOT oblivion.'],[' a name that has']
675,['Does the terracing of'],[' hillsides prevent soil erosion?'],"[' the Green Belt, which is']"
676,['He put the phone down and then stared at'],[' the food that was displayed on the pan.'],"[' it.\n\n""Hello?""\n\n']"
677,['He must have been being interrogated by'],[' the police at that very moment.'],"[' the\npolice, and he was']"
678,"[""a fanciful drama about napoleon's last""]",[' years and his surprising discovery of love and humility.'],"["" campaign.'\n\nThe _Encyclopédie""]"
679,"[""I'm babysitting for 30 year old and I think she wants to have sex""]","["" with me and she's married and I'm only 16 what should I do?""]","["" with me. I'm a virgin and I know it. I don't want""]"
680,['TV puts ideas into'],"["" children's heads.""]",[' action with the introduction']
681,['it too is'],[' a bomb.'],[' a very good']
682,['How do we know that we are'],[' not living in a computer simulation?'],[' living in a world of illusion?']
683,['the film is really not'],[' so much bad as bland.'],[' for the faint of heart.']
684,"['The tour goes through Izmir, and passes the']",[' Cumhuriyet Meydane on the way.'],"[' old city, the old castle, and the old town']"
685,"['Brazilian comedienne and actress Dercy Gonçalves has died at the age of 101. Gonçalves died of pneumonia on Saturday in Rio de Janeiro, Brazil. She was born Dolores Gonçalves Costa on June 23,']","[' 1907 in Santa Maria Madalena, Rio de Janeiro, Brazil. In her 80-year long career, Gonçalves has worked in the theater, revues, film, radio and television, becoming famous by her humorous use of vulgar language.']","[' 1905, in Rio de Janeiro, Brazil. She is known for her comedy roles in the 1930s, such as the character of Dora in the comedy film “The Little Nanny” (1934). Gonçalves was also a']"
686,"[""there's no other reason""]",[' why anyone should bother remembering it'],[' to be in the woods.']
687,['Cardinals who were not bishops have been promoted to'],[' Cardinal around the age of 80 since what year?'],[' the rank of cardinal since the appointment of Pope John']
688,['Nobody would ever be interested in'],[' dogs playing News Quiz.'],"[' the details of the story,']"
689,['The American Roman Catholic archdiocese of Boston has offered $'],['55 million to settle more than 500 sex abuse lawsuits involving priests.'],['1 million to the Vatican to help fund a new Catholic school in']
690,['What is the best QB'],[' ranking that Cam Newton holds?'],[' prospect in the draft?\n']
691,['would have just gone more over-the-'],['top instead of trying to have it both ways'],"['top, but I knew that I had to']"
692,"['Ahern, who is travelling to Tokyo for an EU-Japan summit yesterday']","[', will consult with other EU leaders about the election of the EU commission president.']","[', said the EU was “very much disappointed” by the Japanese government']"
693,['Stocks finished'],[' lower Thursday.'],[' higher on Thursday']
694,['there is not an ounce of'],[' honesty in the entire production.'],[' evidence that the defendant was in']
695,['The scientists appeared'],[' two years ago.'],[' to be in the']
696,"[""My son didn't become potty""]",[' trained until about his 4th birthday.'],"[' trained until he was about six, and']"
697,['Inherited wealth may help explain why many Americans who have'],"[' become rich may have had a ""substantial head start"".']",[' never owned a home have never owned a home.\n\n']
698,"[""Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Ar""]","['blay. It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.']","[""blay, one of the most important female artists of the 20th century.\n\nIt's a portrait of""]"
699,['spain currently holds the'],"["" osce's presidency.""]",[' record for the most World']
