index,prompt,prompt_cont,gen0,['It is many farms crowding the area'],"[', which all produce milk and pork.']",[' between the city and the river known as']
600,"['Arizona offer better mental-health care than most other states but still struggle to deliver services to people are suffering, according to a national report card released Wednesday. The National Alliance on Mental Illness graded Arizona a C, marking a modest improvement over the']","["" D grade the state done received three years ago, the last time the study was conducted. Arizona was one of 18 states to get a C. The national average was a D. Six states received a B; don't none received no A.""]",[' previous year’s grade.\n\nThe Arizona Department of Health Services ranked the state a C among all states that do not require an approved professional mental-health services provider to contract with the state. That was the first time Arizona was listed']
601,['Either Ted gin from New Jersey or Bill from Iowa'],[' gon satisfy the uneducated palates of our guests.'],"[', or even Bill from Minnesota.\n\nBecause if']"
602,['State health officials done said today a young northeast Kansas woman likely'],[' got the state first case of monkeypox among humans or animals.'],[' diagnosed with the flu while she was pregnant and had no other underlying']
603,['to grab the old lady at the end of my aisle'],['  walker and toss it at the screen in frustration'],"['."" In the following\ninstant, however, I']"
604,['Which regions of Thuringia'],[' got the most political power?'],[' are most affected by the climate']
605,['What happen to those'],[' imagine so much?'],[' girls at the hands']
606,"[""I am 19 years old. I had braces till the age of 16. My teeth done become yellow, and ain't none of the home remedies helping. A""]",[' friend told me that it is impossibe to naturally whiten your teeth after you done had braces. it true? Can someone help me with other home remedies?'],"[' dentist and hygienist tell me I will need teeth straightening or braces. Also, I need dental work done in the future, how soon do I need']"
607,['South Africa got the world highest caseload with'],[' 4.7 million people infected with HIV or AIDS.'],[' around 1.7 million new HIV cases in 2014.']
608,['The departments important in maintaining the'],[' well-being of citizens.'],[' stability of social security programmes are']
609,['I went to the movies and'],"["" ain't pick up no shirts""]",[' my wife and I saw The']
610,['been liked about'],[' schmidt a lot'],[' me in some form']
611,['The NATO got'],[' 16 members.'],[' up and left']
612,['cann'],"[""'t none equal""]",['abisnews.']
613,['Missing self desribes cells only got small'],[' amounts of what cell-surface marker?'],[' sizes and is very short-lived ([']
614,"['Many artists was represented, but painting by Klee']",[' or drawing by Miro the museum displayed no.'],"[' was not represented. He chose to include it,']"
615,"['Genghis Khan had the city surviving population assemble in the main mosque of the town, where']","[' he declared that he was the flail of God, sent to punish them for their sins.']","[' he would be worshiped. On 12 March AD 780, he left for the holy mountain,']"
616,"[""Prime Minister John Howard say he ain't gon be swayed by a videotaped warning""]",[' that Australia face more terrorism attacks unless it withdraw its troops from Iraq and Afghanistan.'],[' against a return to the military to keep his country out of a potentially disastrous confrontation']
617,['French the most widely spoken'],[' language in Québec.'],[' language in Vietnam\n\n']
618,"[""I'm afraid dey'ain""]","[""'t really no lot you can do.""]","["" gettin' on my nerves 'n""]"
619,"[""Pataki made this explicit at the bill Albany signing  History teach us that the Great Hunger ain't no result of a""]","[' massive Irish crop failure, but rather a deliberate campaign by the British to deny the Irish people the food they needed to survive.']",[' little blood on a white rock The Great Hunger led to the Black Death the Black War and the Black Plague which eventually led to']
620,['When electrical load increase on alternator'],"[' then, how speed gon be decreases?']","[' is required, normally the alternator is']"
621,['What may explain why some Americans ve become'],[' rich may done had a head start?'],[' so skeptical towards the new American president?']
622,['It was a large company'],[' assembled round the table.'],"[', so maybe they were']"
623,['Even one thread uncut gon'],[' leave the slip too small.'],['adal tissue was found to contain']
624,"[""In spite of those disparities it is don't none prevent Portuguese for no example to""]",[' purchase Basendwah of before tower to pieces cash flows from euro the flowers Austrian'],"['\nthe citizens to a ""European Union"".\n\nAt least the rest of your']"
625,['It was a major influence'],[' on Ovid writing.'],[' on my work at that']
626,['the movie  downfall is'],[' to substitute plot for personality.'],[' this). I have not been']
627,['Conclusions stronger if they set up the report recommendations and'],[' convince the knowledgeable user of the report that action necessary.'],[' the\n\nConclusions stronger if they set up the']
628,['Iraq economy was shattered under former president Saddam Hussein and by the U'],['.S.-led war to oust him which ended in April.'],"['.S. occupation of Iraq from 2003 to 2006, then fell']"
629,['Golfer got'],[' a pretty powerful swing.'],"["" it, I'll be""]"
630,['Guatemalan court find'],[' former dictator guilty of genocide'],[' guilty of racketeering and']
631,['It done gotten'],[' much worse.'],[' around to the']
632,"['The official supporters club FOREVERTON, and dey is also several fanzines including When']","[' Skies are Grey and Speke from the Harbour, which are sold around Goodison Park on match days.']","[' did our youth become so full of fire, and when will we all have fire?!\nThese fan']"
633,['polanski'],['  best film'],['\n\nS']
634,"['Germanic, Romance, Slavic, and Greek all got old']","[' terms for ""green"" which are derived from words for what?']",[' and boring.\nAnd because it’s hard for a']
635,"['""What """"emotional attachment']","['"""" mean between two people?""']","['"" you are talking about?""']"
636,"['Bernard, done not told government no official that he was less than 21 when he']","[' filed for a homestead claim, did not consider that the government official done anything dishonest.']","[' turned 18.\n\nSherry, done not told the RCMP that the family of the']"
637,['I done completed Andrew Ng Coursera class on Machine Learning.'],[' What should I do next? What *can* I do next?'],[' I am still learning as of now but I liked the material and I']
638,"['Canadian wireless technology licensing company Wi-LAN done begun legal action against Cisco, alleging the networking']",[' giant Linksys and Aironet products are making use of its intellectual property without permission.'],[' giant has not paid royalties to the United States over a product that powers hundreds of networked']
639,['Is it a pplace where lovers of the'],[' chicken able to see some of its best attributes?'],[' white goddesses in high society are going public with']
640,['What football club'],[' Arsenal greatest rival?'],[' has won the biggest']
641,"[""You can't ask for no driver""]",[' speak the same language as you.'],"[', man,"" he told me.']"
642,"['quickly drops and sometimes beat,']",[' not just dropped and beats:.'],[' but with the right players they can']
643,['that kidman done become'],[' one of our best actors'],[' the greatest player of ALL']
644,['dey is a few stabs at absurdist comedy... but mostly the humor of'],"[' the sweet, gentle and occasionally cloying kind done become an iranian specialty.']","[' the mundane, like a very funny joke about the number one reason we are all so']"
645,['Through what can Link reaction and'],[' mood can be discerned?'],[' what can’t do']
646,['What the most horrible movie'],[' you done ever seen?'],[' ever has to offer\n']
647,['Anne done gave birth to a daughter last'],[' month. She a very charming baby.'],[' week.\nI am glad I have']
648,['we get a cinematic postcard'],"[""'s superficial and unrealized.""]",[' and what could have been that a']
649,"['A Helios airliner (Boeing 737, flight HCY 522) with 115 passengers and 6 crew onboard done crashed into a mountain at 09:04 UTC (12:04 p.m. EEST) near Grammatiko, 40 kilometres (25 miles) north of Athens, while approaching the capital airport. All on board perished. The plane was travelling from Larnaca, in the southeast of Cyprus (Greek:Kypros) and scheduled to arrive in Prague after a stop in Athens. In-flight events Immediately after take-off, the pilots reported']","["" a problem with the air conditioning system of the aircraft and requested to stay at a low altitude. A few minutes later, the pilots alerted the station that the problem done been fixed and requested permission to ascend. This information however done been denied by the Director of Helios Airways. As the plane approached Athens, all communication abruptly ceased, and the plane never issued mayday distress no signal. Two Greek F-16 military aircraft was assigned to observe the plane. The pilots of the F-16s noted that one airliner pilot appeared to be unconscious and the other ain't in no cockpit""]","["" encountering a very bright object near the front of the plane, but believed it to be a bird, before subsequently finding a piece of debris from the plane and crashing. It's believed that the debris fell from the aircraft but was collected by a diver. The debris then fell a distance of 12 metres, but was unable to be recovered and was subsequently recovered by a team of divers.\n\nThe airline, British Airways, then claimed to have found the debris by the use of radar imaging and had removed the piece for analysis. But, shortly thereafter, the same team (which was""]"
650,['The model gon take'],[' prototyping into account.'],[' one look at the man']
651,"[""Ain't council tax""]",[' been frozen for most people?'],[' for the people\n\nWe']
652,"[""Approximately, how many Indian CSM (Certified Scrum Master)'s there? How many go""]",[' ahead to become a Certified Product Owner and later Scrum Coach? Is dey any numbers for these?'],"['vt. sanctioned scm?. But as soon as a CSM starts his own business, how many']"
653,['deliver a perfect performance capture the innocence'],[' and budding demons within a wallflower.'],[' of the first moment the sound of her']
654,['anyone can count to five ('],[' the film  target market? )'],['that’s how many times']
655,['It sunny in'],[' the dining room.'],[' the morning with an']
656,"[""Shouldn't Australia accept no legitimacy of the Tribunal as""]",[' Australia regard it as Australia international law in the world?'],"[' an independent body, like the High Court in Australia,']"
657,"['Governor of Iran Qazvin province,']","[' Massoud Emami, and eight others was killed']",[' Akbar Salehi Karami said Iran and Iran']
658,['Can a woman get pregnant a few days'],[' before her period and still got period?'],[' before a date or just after?\n']
659,['They demand that Beijing pressure Pyongyang'],[' to capitulate to Washington demands.'],"[' to abandon the programme, and Beijing']"
660,"['If I skip breakfast and lunch, and only got dinner and two']","[' cups of coffee in a whole day, gon I lose weight?']","[' snacks, and I’ve got two days to do,']"
661,['far'],[' more appealing'],['ad for']
662,['What the difference between'],[' mildew and mold?'],[' X-Rays &']
663,['What accompany'],[' a transient?'],[' the above results']
664,"['It is 500 Spanish newspapers, 152 magazines, and 205 publishers in the United States; magazine and local television advertising expenditures']","[' for the Hispanic market done increased much from 1999 to 2003, with growth of 58 percent and 43 percent, respectively.']","[' are represented in the total national advertising mix.\n\nThe national newspaper market is highly competitive. Among other firms,']"
665,"['Under this approach, an owner prepare a project scope definition and then engage a']",[' single entity gon provide all services necessary to complete the design and construct the facility.'],[' dedicated Project Management Manager to create the project deliverables. The owner prepares an overall']
666,['I gotta grade'],[' some papers.'],[' this for you']
667,['A woman hold a dog while another'],[' dog stand nearby in a field.'],[' woman pushes the same dog back down']
668,['How I see someone'],[' deleted Instagram account?'],[' who’d']
669,['MN4'],[' an asteroid.'],['){ref-']
670,"['full of profound, real-life moments anyone']","[' can relate to, it deserve a wide audience.']","[' can relate to and laugh, cry, day dream']"
671,"['Completed in 1972 it done achieved both, but the fertility of Egyptian farming land is now']",[' falling as it is cut off from the yearly layer of fresh nutrients brought by the flood.'],"[' falling sharply.\n\nWhat’s worse, during the Sixties – seventies']"
672,['neighboring kyrgyzstan done also experienced raids'],[' by taliban-backed islamic militants in recent years.'],[' from Iran which saw the deaths of dozens.\n\nIn late']
673,"['If the United States got a female president, gon her husband be called']",[' the first gentleman? What gon Bill Clinton be called if Hillary is elected?'],[' the first? I dunno.\n\nBut a lot to be learned from']
674,['Nirvana ain'],"[""'t no oblivion""]","[""'t got a whole""]"
675,['The terracing of hills'],['ides prevent soil erosion?'],"[', the height of hills']"
676,['He put the phone down and then stared'],[' at the food was displayed on the pan.'],[' at his computer – with that look that was']
677,['He must done been being interrogated by'],[' the police at that very moment.'],[' the police that the police have him']
678,['a fanciful drama about napoleon  last'],[' years and his surprising discovery of love and humility.'],[' night\n\nThe one good thing I got through']
679,"[""I'm babysitting for 30 year old and I think she want to have sex""]","["" with me and she's married and I'm only 16 what should I do?""]","["" with me and she can't seem to get the right guy\n\nThe most""]"
680,['TV put ideas'],[' into children heads.'],[' about the future of']
681,['it too'],[' a bomb.'],[' a young man']
682,['How we know that we ain'],"[""'t living in computer no simulation""]",['’t dead at the']
683,"[""the film ain't really""]",[' so much bad as bland.'],[' gonna make any money unless you']
684,"['The tour go through Izmir, and pass the']",[' Cumhuriyet Meydane on the way.'],"["" city of San'niyya.\n\nThis""]"
685,"['Brazilian comedienne and actress Dercy Gonçalves done died at the age of 101. Gonçalves died of pneumonia on Saturday in Rio de Janeiro, Brazil. She was born Dolores Gonçalves Costa on June 23,']","[' 1907 in Santa Maria Madalena, Rio de Janeiro, Brazil. In her 80-year long career, Gonçalves done worked in the theater, revues, film, radio and television, becoming famous by her humorous use of vulgar language.']","[' 1899 in São Paulo, Brazil to José Gonçalves and Maria Echegaray. She was the mother of 5 children – 3 sons and 2 daughters, one of whom was the author and playwright, Ana Gabriela Gonçal']"
686,"[""dey's no other""]",[' reason why anyone should bother remembering it'],[' way for it to go than it']
687,"[""Cardinals ain't no bishops done been promoted to""]",[' Cardinal around the age of 80 since what year?'],"[' the purple.""\n\n""But, Daddy,']"
688,"[""Wouldn't nobody ever ain't""]",[' interested in dogs playing News Quiz.'],"["" try to run for president? They'd""]"
689,['The American Roman Catholic archdiocese of Boston done offered $'],['55 million to settle more than 500 sex abuse lawsuits involving priests.'],"['100,000 to a man who had been ordained as a lawyer']"
690,['What the best QB'],[' ranking Cam Newton hold'],[' in Dallas would be']
691,['would done just gone more over-the-'],['top instead of tryna have it both ways'],['top and I\ndid that the character a']
692,"['Ahern, is travelling to Tokyo for an EU-Japan summit yesterday,']",[' gon consult with other EU leaders about the election of the EU commission president.'],[' after\nbeing invited by the Japanese PM Shinzo Abe.\n\nAhern']
693,['Stocks done'],[' finished lower Thursday.'],[' out at $35']
694,"[""dey ain't no ounce""]",[' of honesty in the entire production.'],[' of good or no right.\n']
695,['The scientists been appeared'],[' two years ago.'],[' on a panel of']
696,"[""My son ain't become potty""]",[' trained until about his 4th birthday.'],"[' trained,\n\nHe just grows up']"
697,['Inherited wealth may help explain why many Americans done'],"[' become rich may done had a ""substantial head start"".']",[' without a formal job\n\n“One of the main']
698,"[""Muriel got in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'""]","['Arblay. It very characteristic of her later work --- impetuous, almost crude, rather than realistic.']",['Orsay.\n\nIt was a big picture that had been in her living room for the past five years']
699,['spain currently hold'],[' the osce presidency.'],[' the record for the highest']
